Invoice ID,Date,Category,Product,Unit Price (Naira),Quantity,Sales (Naira),Payment,COGS (Naira),Gross Income(Naira),
INV1315,6/23/2025,Beverages,Pepsi,2880,7,20160,Card,3456,24192,
INV1316,6/23/2025,Snacks,Chips,400,10,4000,Card,480,4800,
INV1317,6/23/2025,Food items,Spaghetti,6000,8,48000,Cash,7200,57600,
INV1318,6/23/2025,Household,Toothpaste,800,10,8000,Transfer,960,9600,
INV1319,6/23/2025,Food items,Beans,60000,2,120000,Cash,72000,144000,
INV1320,6/23/2025,Beverages,Water,1750,7,12250,Cash,2100,14700,
INV1321,6/23/2025,Snacks,Chocolate,3000,1,3000,Cash,3600,3600,
INV1322,6/23/2025,Household,Detergent,6900,8,55200,Transfer,8280,66240,
INV1323,6/23/2025,Beverages,Fanta,2880,4,11520,Transfer,3456,13824,
INV1324,6/23/2025,Snacks,Chocolate,3000,8,24000,Cash,3600,28800,
INV2822,6/23/2025,Food items,Coffee,1900,2,3800,Card,2280,4560,
INV3387,6/23/2025,Household,Soap,1700,6,10200,Cash,2040,12240,
INV3690,6/23/2025,Food items,Sugar,3600,2,7200,Cash,4320,8640,
INV1325,6/24/2025,Beverages,Pepsi,2880,2,5760,Cash,3456,6912,
INV1326,6/24/2025,Food items,Bread,500,10,5000,Card,600,6000,
INV1327,6/24/2025,Beverages,Coke,2880,2,5760,Cash,3456,6912,
INV1328,6/24/2025,Household,Toothpaste,800,7,5600,Cash,960,6720,
INV1329,6/24/2025,Food items,Bread,500,4,2000,Transfer,600,2400,
INV1330,6/24/2025,Beverages,Water,1750,1,1750,Transfer,2100,2100,
INV1331,6/24/2025,Beverages,Water,1750,9,15750,Card,2100,18900,
INV1332,6/24/2025,Household,Shampoo,1200,1,1200,Transfer,1440,1440,
INV2879,6/24/2025,Household,Toothpaste,800,9,7200,Cash,960,8640,
INV3271,6/24/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV3423,6/24/2025,Household,Soap,1700,1,1700,Transfer,2040,2040,
INV3872,6/24/2025,Food items,Eggs,3300,10,33000,Card,3960,39600,
INV1333,6/25/2025,Snacks,Chocolate,3000,3,9000,Cash,3600,10800,
INV1334,6/25/2025,Food items,Spaghetti,6000,1,6000,Transfer,7200,7200,
INV1335,6/25/2025,Snacks,Biscuits,5200,7,36400,Transfer,6240,43680,
INV1336,6/25/2025,Beverages,Pepsi,2880,10,28800,Card,3456,34560,
INV1337,6/25/2025,Beverages,Pepsi,2880,3,8640,Cash,3456,10368,
INV1338,6/25/2025,Snacks,Biscuits,5200,2,10400,Transfer,6240,12480,
INV1339,6/25/2025,Snacks,Chips,400,8,3200,Transfer,480,3840,
INV1340,6/25/2025,Snacks,Biscuits,5200,2,10400,Card,6240,12480,
INV1341,6/25/2025,Food items,Beans,60000,6,360000,Card,72000,432000,
INV2812,6/25/2025,Food items,Coffee,1900,10,19000,Cash,2280,22800,
INV3056,6/25/2025,Food items,Sugar,3600,6,21600,Transfer,4320,25920,
INV3177,6/25/2025,Food items,Coffee,1900,4,7600,Transfer,2280,9120,
INV3260,6/25/2025,Dairy,Butter,120,5,600,Cash,144,720,
INV3877,6/25/2025,Dairy,Butter,120,3,360,Transfer,144,432,
INV1342,6/26/2025,Snacks,Chocolate,3000,5,15000,Cash,3600,18000,
INV1343,6/26/2025,Beverages,Coke,2880,9,25920,Cash,3456,31104,
INV1344,6/26/2025,Household,Detergent,6900,3,20700,Cash,8280,24840,
INV1345,6/26/2025,Household,Detergent,6900,5,34500,Transfer,8280,41400,
INV1346,6/26/2025,Snacks,Biscuits,5200,5,26000,Cash,6240,31200,
INV1347,6/26/2025,Household,Toothpaste,800,3,2400,Card,960,2880,
INV1348,6/26/2025,Beverages,Fanta,2880,7,20160,Card,3456,24192,
INV1349,6/26/2025,Beverages,Water,1750,9,15750,Card,2100,18900,
INV1350,6/27/2025,Snacks,Chocolate,3000,1,3000,Card,3600,3600,
INV1351,6/27/2025,Snacks,Chips,400,1,400,Card,480,480,
INV1352,6/27/2025,Beverages,Water,1750,2,3500,Transfer,2100,4200,
INV1353,6/27/2025,Household,Soap,1700,1,1700,Cash,2040,2040,
INV1354,6/27/2025,Household,Toothpaste,800,2,1600,Card,960,1920,
INV1355,6/27/2025,Food items,Bread,500,5,2500,Card,600,3000,
INV1356,6/27/2025,Household,Shampoo,1200,4,4800,Card,1440,5760,
INV1357,6/27/2025,Beverages,Fanta,2880,3,8640,Card,3456,10368,
INV1358,6/27/2025,Beverages,Coke,2880,1,2880,Card,3456,3456,
INV1359,6/27/2025,Household,Toothpaste,800,4,3200,Transfer,960,3840,
INV2877,6/27/2025,Food items,Coffee,1900,5,9500,Transfer,2280,11400,
INV3519,6/27/2025,Food items,Eggs,3300,5,16500,Transfer,3960,19800,
INV1360,6/28/2025,Snacks,Chocolate,3000,10,30000,Transfer,3600,36000,
INV1361,6/28/2025,Household,Toothpaste,800,7,5600,Card,960,6720,
INV1362,6/28/2025,Snacks,Chocolate,3000,4,12000,Transfer,3600,14400,
INV1363,6/28/2025,Beverages,Water,1750,2,3500,Cash,2100,4200,
INV1364,6/28/2025,Food items,Bread,500,2,1000,Cash,600,1200,
INV2956,6/28/2025,Food items,Rice,48000,2,96000,Card,57600,115200,
INV3291,6/28/2025,Household,Toothpaste,800,2,1600,Cash,960,1920,
INV3656,6/28/2025,Food items,Bread,500,7,3500,Transfer,600,4200,
INV3700,6/28/2025,Dairy,Milk,9100,6,54600,Cash,10920,65520,
INV3893,6/28/2025,Food items,Rice,48000,4,192000,Card,57600,230400,
INV1365,6/29/2025,Beverages,Fanta,2880,1,2880,Cash,3456,3456,
INV1366,6/29/2025,Beverages,Water,1750,1,1750,Cash,2100,2100,
INV1367,6/29/2025,Snacks,Chips,400,2,800,Cash,480,960,
INV1368,6/29/2025,Household,Shampoo,1200,8,9600,Transfer,1440,11520,
INV1369,6/29/2025,Beverages,Pepsi,2880,4,11520,Card,3456,13824,
INV1370,6/29/2025,Beverages,Water,1750,10,17500,Card,2100,21000,
INV1371,6/29/2025,Food items,Spaghetti,6000,8,48000,Card,7200,57600,
INV1372,6/29/2025,Household,Shampoo,1200,7,8400,Cash,1440,10080,
INV1373,6/29/2025,Food items,Beans,60000,4,240000,Cash,72000,288000,
INV2795,6/29/2025,Household,Soap,1700,6,10200,Cash,2040,12240,
INV3778,6/29/2025,Food items,Rice,48000,9,432000,Cash,57600,518400,
INV1374,6/30/2025,Snacks,Chips,400,8,3200,Transfer,480,3840,
INV1375,6/30/2025,Food items,Beans,60000,5,300000,Card,72000,360000,
INV1376,6/30/2025,Snacks,Chips,400,6,2400,Card,480,2880,
INV1377,6/30/2025,Snacks,Chips,400,7,2800,Card,480,3360,
INV1378,6/30/2025,Food items,Spaghetti,6000,10,60000,Card,7200,72000,
INV1379,6/30/2025,Food items,Spaghetti,6000,2,12000,Transfer,7200,14400,
INV1380,6/30/2025,Beverages,Water,1750,10,17500,Card,2100,21000,
INV1381,6/30/2025,Household,Toothpaste,800,8,6400,Transfer,960,7680,
INV3111,6/30/2025,Food items,Rice,48000,2,96000,Transfer,57600,115200,
INV1382,7/1/2025,Snacks,Chips,400,6,2400,Cash,480,2880,
INV1383,7/1/2025,Beverages,Pepsi,2880,10,28800,Transfer,3456,34560,
INV1384,7/1/2025,Household,Detergent,6900,8,55200,Transfer,8280,66240,
INV1385,7/1/2025,Household,Shampoo,1200,9,10800,Card,1440,12960,
INV1386,7/1/2025,Food items,Spaghetti,6000,9,54000,Card,7200,64800,
INV1387,7/1/2025,Snacks,Chocolate,3000,5,15000,Cash,3600,18000,
INV1388,7/1/2025,Snacks,Biscuits,5200,6,31200,Card,6240,37440,
INV3061,7/1/2025,Dairy,Butter,120,9,1080,Card,144,1296,
INV3615,7/1/2025,Food items,Sugar,3600,9,32400,Transfer,4320,38880,
INV1389,7/2/2025,Food items,Beans,60000,10,600000,Transfer,72000,720000,
INV1390,7/2/2025,Beverages,Pepsi,2880,6,17280,Transfer,3456,20736,
INV1391,7/2/2025,Food items,Bread,500,10,5000,Card,600,6000,
INV1392,7/2/2025,Food items,Bread,500,2,1000,Card,600,1200,
INV1393,7/2/2025,Beverages,Fanta,2880,5,14400,Card,3456,17280,
INV1394,7/2/2025,Food items,Spaghetti,6000,8,48000,Cash,7200,57600,
INV1395,7/2/2025,Beverages,Pepsi,2880,7,20160,Cash,3456,24192,
INV1396,7/2/2025,Beverages,Water,1750,1,1750,Card,2100,2100,
INV1397,7/2/2025,Household,Soap,1700,3,5100,Transfer,2040,6120,
INV3406,7/2/2025,Dairy,Butter,120,1,120,Card,144,144,
INV3738,7/2/2025,Household,Soap,1700,4,6800,Card,2040,8160,
INV1398,7/3/2025,Household,Detergent,6900,1,6900,Card,8280,8280,
INV1399,7/3/2025,Snacks,Chocolate,3000,9,27000,Transfer,3600,32400,
INV1400,7/3/2025,Snacks,Chocolate,3000,9,27000,Cash,3600,32400,
INV1401,7/3/2025,Snacks,Biscuits,5200,2,10400,Transfer,6240,12480,
INV1402,7/3/2025,Beverages,Fanta,2880,2,5760,Cash,3456,6912,
INV1403,7/3/2025,Beverages,Coke,2880,4,11520,Transfer,3456,13824,
INV1404,7/3/2025,Household,Toothpaste,800,7,5600,Transfer,960,6720,
INV1405,7/3/2025,Food items,Spaghetti,6000,4,24000,Transfer,7200,28800,
INV1406,7/3/2025,Beverages,Water,1750,9,15750,Transfer,2100,18900,
INV3500,7/3/2025,Food items,Sugar,3600,10,36000,Transfer,4320,43200,
INV3559,7/3/2025,Food items,Sugar,3600,8,28800,Card,4320,34560,
INV3659,7/3/2025,Dairy,Milk,9100,5,45500,Cash,10920,54600,
INV3662,7/3/2025,Food items,Eggs,3300,6,19800,Card,3960,23760,
INV3679,7/3/2025,Food items,Coffee,1900,10,19000,Cash,2280,22800,
INV3698,7/3/2025,Household,Soap,1700,8,13600,Cash,2040,16320,
INV1407,7/4/2025,Snacks,Chocolate,3000,2,6000,Cash,3600,7200,
INV1408,7/4/2025,Beverages,Pepsi,2880,1,2880,Card,3456,3456,
INV1409,7/4/2025,Snacks,Chips,400,7,2800,Card,480,3360,
INV1410,7/4/2025,Beverages,Water,1750,8,14000,Card,2100,16800,
INV1411,7/4/2025,Beverages,Pepsi,2880,9,25920,Card,3456,31104,
INV1412,7/4/2025,Food items,Bread,500,1,500,Cash,600,600,
INV1413,7/4/2025,Food items,Beans,60000,8,480000,Card,72000,576000,
INV1414,7/4/2025,Snacks,Chips,400,4,1600,Cash,480,1920,
INV1415,7/4/2025,Snacks,Biscuits,5200,2,10400,Cash,6240,12480,
INV2955,7/4/2025,Food items,Tea,600,5,3000,Transfer,720,3600,
INV1416,7/5/2025,Food items,Spaghetti,6000,1,6000,Card,7200,7200,
INV1417,7/5/2025,Beverages,Coke,2880,7,20160,Card,3456,24192,
INV1418,7/5/2025,Household,Shampoo,1200,8,9600,Transfer,1440,11520,
INV1419,7/5/2025,Household,Shampoo,1200,1,1200,Cash,1440,1440,
INV1420,7/5/2025,Food items,Beans,60000,1,60000,Transfer,72000,72000,
INV3835,7/5/2025,Dairy,Milk,9100,1,9100,Cash,10920,10920,
INV1421,7/6/2025,Beverages,Fanta,2880,4,11520,Card,3456,13824,
INV1422,7/6/2025,Beverages,Fanta,2880,6,17280,Card,3456,20736,
INV1423,7/6/2025,Household,Soap,1700,1,1700,Card,2040,2040,
INV1424,7/6/2025,Household,Detergent,6900,7,48300,Card,8280,57960,
INV1425,7/6/2025,Food items,Spaghetti,6000,10,60000,Transfer,7200,72000,
INV1426,7/6/2025,Snacks,Biscuits,5200,5,26000,Transfer,6240,31200,
INV2808,7/6/2025,Food items,Sugar,3600,7,25200,Transfer,4320,30240,
INV2888,7/6/2025,Food items,Sugar,3600,7,25200,Card,4320,30240,
INV3410,7/6/2025,Food items,Sugar,3600,1,3600,Cash,4320,4320,
INV3457,7/6/2025,Food items,Coffee,1900,2,3800,Card,2280,4560,
INV3680,7/6/2025,Household,Toothpaste,800,8,6400,Cash,960,7680,
INV1427,7/7/2025,Beverages,Fanta,2880,3,8640,Card,3456,10368,
INV1428,7/7/2025,Beverages,Fanta,2880,5,14400,Card,3456,17280,
INV1429,7/7/2025,Household,Soap,1700,6,10200,Card,2040,12240,
INV1430,7/7/2025,Household,Shampoo,1200,3,3600,Card,1440,4320,
INV1431,7/7/2025,Household,Soap,1700,8,13600,Card,2040,16320,
INV1432,7/7/2025,Snacks,Chips,400,1,400,Transfer,480,480,
INV1433,7/7/2025,Beverages,Coke,2880,10,28800,Cash,3456,34560,
INV1434,7/7/2025,Beverages,Pepsi,2880,7,20160,Transfer,3456,24192,
INV2989,7/7/2025,Dairy,Butter,120,6,720,Card,144,864,
INV2998,7/7/2025,Food items,Rice,48000,4,192000,Cash,57600,230400,
INV2999,7/7/2025,Dairy,Butter,120,10,1200,Transfer,144,1440,
INV3518,7/7/2025,Food items,Sugar,3600,6,21600,Card,4320,25920,
INV3886,7/7/2025,Food items,Bread,500,7,3500,Transfer,600,4200,
INV1435,7/8/2025,Beverages,Coke,2880,4,11520,Card,3456,13824,
INV1436,7/8/2025,Snacks,Chips,400,3,1200,Cash,480,1440,
INV1437,7/8/2025,Household,Soap,1700,8,13600,Transfer,2040,16320,
INV1438,7/8/2025,Household,Toothpaste,800,9,7200,Transfer,960,8640,
INV1439,7/8/2025,Snacks,Chocolate,3000,9,27000,Cash,3600,32400,
INV1440,7/8/2025,Beverages,Fanta,2880,10,28800,Cash,3456,34560,
INV2803,7/8/2025,Dairy,Butter,120,6,720,Transfer,144,864,
INV3563,7/8/2025,Food items,Rice,48000,2,96000,Card,57600,115200,
INV3686,7/8/2025,Dairy,Milk,9100,2,18200,Card,10920,21840,
INV1441,7/9/2025,Household,Toothpaste,800,1,800,Transfer,960,960,
INV1442,7/9/2025,Food items,Beans,60000,2,120000,Cash,72000,144000,
INV1443,7/9/2025,Beverages,Pepsi,2880,5,14400,Transfer,3456,17280,
INV1444,7/9/2025,Beverages,Water,1750,4,7000,Card,2100,8400,
INV1445,7/9/2025,Food items,Beans,60000,2,120000,Card,72000,144000,
INV1446,7/9/2025,Snacks,Chocolate,3000,10,30000,Transfer,3600,36000,
INV1447,7/9/2025,Food items,Spaghetti,6000,8,48000,Transfer,7200,57600,
INV1448,7/9/2025,Food items,Bread,500,3,1500,Cash,600,1800,
INV1449,7/9/2025,Food items,Spaghetti,6000,1,6000,Card,7200,7200,
INV1450,7/9/2025,Snacks,Biscuits,5200,1,5200,Card,6240,6240,
INV3851,7/9/2025,Food items,Sugar,3600,5,18000,Transfer,4320,21600,
INV1451,7/10/2025,Household,Shampoo,1200,7,8400,Transfer,1440,10080,
INV1452,7/10/2025,Household,Toothpaste,800,9,7200,Card,960,8640,
INV1453,7/10/2025,Beverages,Coke,2880,10,28800,Transfer,3456,34560,
INV1454,7/10/2025,Snacks,Chips,400,6,2400,Transfer,480,2880,
INV1455,7/10/2025,Household,Shampoo,1200,9,10800,Transfer,1440,12960,
INV1456,7/10/2025,Household,Detergent,6900,6,41400,Transfer,8280,49680,
INV3501,7/10/2025,Dairy,Milk,9100,3,27300,Cash,10920,32760,
INV3567,7/10/2025,Food items,Eggs,3300,7,23100,Cash,3960,27720,
INV1457,7/11/2025,Beverages,Coke,2880,6,17280,Transfer,3456,20736,
INV1458,7/11/2025,Beverages,Coke,2880,8,23040,Card,3456,27648,
INV1459,7/11/2025,Food items,Rice,48000,2,96000,Transfer,57600,115200,
INV1460,7/11/2025,Snacks,Chocolate,3000,4,12000,Transfer,3600,14400,
INV1461,7/11/2025,Snacks,Chocolate,3000,5,15000,Card,3600,18000,
INV2790,7/11/2025,Food items,Eggs,3300,4,13200,Cash,3960,15840,
INV2945,7/11/2025,Food items,Bread,500,9,4500,Transfer,600,5400,
INV3354,7/11/2025,Food items,Bread,500,8,4000,Card,600,4800,
INV1462,7/12/2025,Food items,Bread,500,4,2000,Card,600,2400,
INV1463,7/12/2025,Snacks,Chocolate,3000,2,6000,Cash,3600,7200,
INV1464,7/12/2025,Snacks,Chips,400,7,2800,Cash,480,3360,
INV1465,7/12/2025,Beverages,Fanta,2880,8,23040,Transfer,3456,27648,
INV1466,7/12/2025,Food items,Beans,60000,7,420000,Card,72000,504000,
INV1467,7/12/2025,Beverages,Coke,2880,9,25920,Card,3456,31104,
INV1468,7/12/2025,Food items,Rice,48000,2,96000,Card,57600,115200,
INV1469,7/12/2025,Snacks,Chocolate,3000,4,12000,Card,3600,14400,
INV1470,7/12/2025,Household,Detergent,6900,5,34500,Card,8280,41400,
INV1471,7/12/2025,Beverages,Water,1750,3,5250,Cash,2100,6300,
INV3555,7/12/2025,Dairy,Milk,9100,7,63700,Card,10920,76440,
INV1472,7/13/2025,Household,Soap,1700,8,13600,Cash,2040,16320,
INV1473,7/13/2025,Food items,Beans,60000,8,480000,Transfer,72000,576000,
INV1474,7/13/2025,Snacks,Biscuits,5200,8,41600,Transfer,6240,49920,
INV1475,7/13/2025,Snacks,Biscuits,5200,3,15600,Cash,6240,18720,
INV1476,7/13/2025,Snacks,Chips,400,3,1200,Transfer,480,1440,
INV3330,7/13/2025,Food items,Eggs,3300,6,19800,Cash,3960,23760,
INV3626,7/13/2025,Dairy,Butter,120,9,1080,Card,144,1296,
INV1477,7/14/2025,Household,Shampoo,1200,8,9600,Transfer,1440,11520,
INV1478,7/14/2025,Household,Shampoo,1200,6,7200,Transfer,1440,8640,
INV1479,7/14/2025,Household,Soap,1700,10,17000,Transfer,2040,20400,
INV1480,7/14/2025,Household,Toothpaste,800,6,4800,Cash,960,5760,
INV1481,7/14/2025,Household,Toothpaste,800,6,4800,Transfer,960,5760,
INV1482,7/14/2025,Food items,Beans,60000,6,360000,Cash,72000,432000,
INV1483,7/14/2025,Food items,Bread,500,8,4000,Transfer,600,4800,
INV1484,7/14/2025,Food items,Rice,48000,8,384000,Cash,57600,460800,
INV1485,7/14/2025,Household,Shampoo,1200,8,9600,Cash,1440,11520,
INV2932,7/14/2025,Food items,Sugar,3600,7,25200,Cash,4320,30240,
INV3052,7/14/2025,Food items,Rice,48000,6,288000,Cash,57600,345600,
INV3543,7/14/2025,Food items,Sugar,3600,2,7200,Transfer,4320,8640,
INV1486,7/15/2025,Food items,Rice,48000,9,432000,Transfer,57600,518400,
INV1487,7/15/2025,Snacks,Chocolate,3000,9,27000,Transfer,3600,32400,
INV1488,7/15/2025,Beverages,Coke,2880,6,17280,Card,3456,20736,
INV1489,7/15/2025,Food items,Bread,500,9,4500,Card,600,5400,
INV1490,7/15/2025,Beverages,Coke,2880,1,2880,Transfer,3456,3456,
INV1491,7/15/2025,Food items,Rice,48000,6,288000,Cash,57600,345600,
INV3190,7/15/2025,Dairy,Butter,120,10,1200,Card,144,1440,
INV3403,7/15/2025,Food items,Coffee,1900,2,3800,Cash,2280,4560,
INV1492,7/16/2025,Snacks,Biscuits,5200,5,26000,Transfer,6240,31200,
INV1493,7/16/2025,Food items,Beans,60000,9,540000,Transfer,72000,648000,
INV1494,7/16/2025,Beverages,Pepsi,2880,4,11520,Transfer,3456,13824,
INV1495,7/16/2025,Food items,Spaghetti,6000,8,48000,Transfer,7200,57600,
INV1496,7/16/2025,Food items,Spaghetti,6000,2,12000,Cash,7200,14400,
INV1497,7/16/2025,Snacks,Chips,400,2,800,Card,480,960,
INV1498,7/16/2025,Snacks,Chocolate,3000,2,6000,Cash,3600,7200,
INV1499,7/16/2025,Household,Toothpaste,800,8,6400,Card,960,7680,
INV1500,7/16/2025,Beverages,Pepsi,2880,7,20160,Card,3456,24192,
INV1501,7/16/2025,Beverages,Coke,2880,2,5760,Cash,3456,6912,
INV2773,7/16/2025,Food items,Sugar,3600,8,28800,Card,4320,34560,
INV2802,7/16/2025,Dairy,Butter,120,5,600,Transfer,144,720,
INV3304,7/16/2025,Food items,Sugar,3600,8,28800,Cash,4320,34560,
INV3343,7/16/2025,Food items,Rice,48000,10,480000,Transfer,57600,576000,
INV3485,7/16/2025,Food items,Tea,600,4,2400,Card,720,2880,
INV1502,7/17/2025,Snacks,Biscuits,5200,4,20800,Cash,6240,24960,
INV1503,7/17/2025,Food items,Beans,60000,1,60000,Cash,72000,72000,
INV1504,7/17/2025,Snacks,Biscuits,5200,9,46800,Transfer,6240,56160,
INV1505,7/17/2025,Beverages,Fanta,2880,2,5760,Cash,3456,6912,
INV1506,7/17/2025,Beverages,Fanta,2880,5,14400,Transfer,3456,17280,
INV1507,7/17/2025,Snacks,Chocolate,3000,4,12000,Transfer,3600,14400,
INV2894,7/17/2025,Dairy,Milk,9100,8,72800,Transfer,10920,87360,
INV3165,7/17/2025,Household,Toothpaste,800,9,7200,Card,960,8640,
INV1508,7/18/2025,Beverages,Fanta,2880,10,28800,Cash,3456,34560,
INV1509,7/18/2025,Food items,Rice,48000,9,432000,Transfer,57600,518400,
INV1510,7/18/2025,Food items,Bread,500,6,3000,Cash,600,3600,
INV1511,7/18/2025,Household,Toothpaste,800,4,3200,Transfer,960,3840,
INV1512,7/18/2025,Snacks,Chips,400,1,400,Transfer,480,480,
INV1513,7/18/2025,Household,Detergent,6900,5,34500,Cash,8280,41400,
INV1514,7/18/2025,Snacks,Biscuits,5200,1,5200,Card,6240,6240,
INV3090,7/18/2025,Food items,Bread,500,1,500,Card,600,600,
INV3392,7/18/2025,Food items,Tea,600,10,6000,Cash,720,7200,
INV3821,7/18/2025,Dairy,Milk,9100,7,63700,Cash,10920,76440,
INV3858,7/18/2025,Food items,Sugar,3600,4,14400,Cash,4320,17280,
INV1515,7/19/2025,Snacks,Biscuits,5200,3,15600,Transfer,6240,18720,
INV1516,7/19/2025,Snacks,Chips,400,2,800,Transfer,480,960,
INV1517,7/19/2025,Household,Toothpaste,800,8,6400,Card,960,7680,
INV1518,7/19/2025,Snacks,Chocolate,3000,9,27000,Transfer,3600,32400,
INV1519,7/19/2025,Household,Toothpaste,800,6,4800,Card,960,5760,
INV1520,7/19/2025,Food items,Bread,500,5,2500,Card,600,3000,
INV1521,7/19/2025,Food items,Bread,500,5,2500,Card,600,3000,
INV1522,7/19/2025,Household,Soap,1700,3,5100,Transfer,2040,6120,
INV2768,7/19/2025,Food items,Eggs,3300,1,3300,Transfer,3960,3960,
INV3373,7/19/2025,Food items,Eggs,3300,2,6600,Card,3960,7920,
INV3420,7/19/2025,Food items,Coffee,1900,6,11400,Cash,2280,13680,
INV3597,7/19/2025,Food items,Rice,48000,7,336000,Transfer,57600,403200,
INV3882,7/19/2025,Food items,Tea,600,7,4200,Cash,720,5040,
INV1523,7/20/2025,Food items,Spaghetti,6000,10,60000,Cash,7200,72000,
INV1524,7/20/2025,Snacks,Chips,400,4,1600,Transfer,480,1920,
INV1525,7/20/2025,Snacks,Chips,400,2,800,Cash,480,960,
INV1526,7/20/2025,Snacks,Chocolate,3000,1,3000,Card,3600,3600,
INV1527,7/20/2025,Snacks,Chips,400,10,4000,Cash,480,4800,
INV1528,7/20/2025,Household,Toothpaste,800,7,5600,Card,960,6720,
INV1529,7/20/2025,Snacks,Chips,400,10,4000,Transfer,480,4800,
INV1530,7/20/2025,Food items,Spaghetti,6000,9,54000,Transfer,7200,64800,
INV3335,7/20/2025,Food items,Coffee,1900,9,17100,Transfer,2280,20520,
INV1531,7/21/2025,Beverages,Water,1750,5,8750,Transfer,2100,10500,
INV1532,7/21/2025,Food items,Bread,500,6,3000,Card,600,3600,
INV1533,7/21/2025,Beverages,Coke,2880,10,28800,Transfer,3456,34560,
INV1534,7/21/2025,Household,Shampoo,1200,3,3600,Cash,1440,4320,
INV1535,7/21/2025,Household,Toothpaste,800,7,5600,Cash,960,6720,
INV1536,7/21/2025,Beverages,Fanta,2880,6,17280,Card,3456,20736,
INV3733,7/21/2025,Household,Soap,1700,1,1700,Cash,2040,2040,
INV1537,7/22/2025,Snacks,Biscuits,5200,7,36400,Transfer,6240,43680,
INV1538,7/22/2025,Snacks,Biscuits,5200,8,41600,Transfer,6240,49920,
INV1539,7/22/2025,Beverages,Pepsi,2880,3,8640,Cash,3456,10368,
INV1540,7/22/2025,Household,Toothpaste,800,9,7200,Card,960,8640,
INV1541,7/22/2025,Food items,Beans,60000,10,600000,Cash,72000,720000,
INV1542,7/22/2025,Beverages,Pepsi,2880,1,2880,Cash,3456,3456,
INV1543,7/22/2025,Beverages,Fanta,2880,10,28800,Transfer,3456,34560,
INV1544,7/22/2025,Food items,Rice,48000,1,48000,Transfer,57600,57600,
INV1545,7/22/2025,Food items,Beans,60000,1,60000,Transfer,72000,72000,
INV2934,7/22/2025,Dairy,Milk,9100,9,81900,Card,10920,98280,
INV3188,7/22/2025,Dairy,Butter,120,6,720,Card,144,864,
INV3589,7/22/2025,Food items,Coffee,1900,2,3800,Cash,2280,4560,
INV1546,7/23/2025,Food items,Beans,60000,4,240000,Transfer,72000,288000,
INV1547,7/23/2025,Food items,Beans,60000,7,420000,Transfer,72000,504000,
INV1548,7/23/2025,Beverages,Water,1750,1,1750,Transfer,2100,2100,
INV1549,7/23/2025,Food items,Beans,60000,3,180000,Card,72000,216000,
INV1550,7/23/2025,Food items,Spaghetti,6000,4,24000,Card,7200,28800,
INV1551,7/23/2025,Snacks,Chocolate,3000,2,6000,Cash,3600,7200,
INV1552,7/23/2025,Food items,Beans,60000,3,180000,Transfer,72000,216000,
INV1553,7/23/2025,Food items,Rice,48000,9,432000,Cash,57600,518400,
INV1554,7/23/2025,Snacks,Chocolate,3000,6,18000,Cash,3600,21600,
INV1555,7/23/2025,Snacks,Chocolate,3000,2,6000,Card,3600,7200,
INV3221,7/23/2025,Food items,Sugar,3600,9,32400,Card,4320,38880,
INV3320,7/23/2025,Food items,Tea,600,2,1200,Card,720,1440,
INV3390,7/23/2025,Food items,Rice,48000,7,336000,Cash,57600,403200,
INV3841,7/23/2025,Household,Soap,1700,7,11900,Card,2040,14280,
INV1556,7/24/2025,Food items,Bread,500,7,3500,Cash,600,4200,
INV1557,7/24/2025,Household,Detergent,6900,4,27600,Cash,8280,33120,
INV1558,7/24/2025,Beverages,Pepsi,2880,7,20160,Card,3456,24192,
INV1559,7/24/2025,Food items,Bread,500,5,2500,Cash,600,3000,
INV1560,7/24/2025,Snacks,Chocolate,3000,3,9000,Cash,3600,10800,
